DEVICEID,EVT_TIMESTAMP,DEVICETYPE,LOGICALINTERFACE_ID,EVENTTYPE,FORMAT,UPDATED_UTC,PRESSURE,TEMPERATURE,TURBINE_ID
A101,2019-09-29 22:53:10.518738,EnergySystemModel02,,,,2019-09-29 22:53:10.518709,23.9249329213982,26.799052012472373,A101
B102,2019-09-29 22:53:10.518738,EnergySystemModel02,,,,2019-09-29 22:53:10.518709,23.9249329213982,19.13994633711856,B102
A101,2019-09-29 22:58:05.626683,EnergySystemModel02,,,,2019-09-29 22:58:05.626712,19.866933079506122,7.986673331746252,A101
B102,2019-09-29 22:58:05.626683,EnergySystemModel02,,,,2019-09-29 22:58:05.626712,19.866933079506122,15.893546463604897,B102
A101,2019-09-29 23:03:04.668527,EnergySystemModel02,,,,2019-09-29 23:03:04.668497,47.942553860420304,31.153467384692043,A101
B102,2019-09-29 23:03:04.668527,EnergySystemModel02,,,,2019-09-29 23:03:04.668497,47.942553860420304,38.35404308833624,B102
A101,2019-09-29 23:08:04.465407,EnergySystemModel02,,,,2019-09-29 23:08:04.46538,71.73560908995228,51.53741497901529,A101
B102,2019-09-29 23:08:04.465407,EnergySystemModel02,,,,2019-09-29 23:08:04.46538,71.73560908995228,57.38848727196182,B102
A101,2019-09-29 23:13:06.234483,EnergySystemModel02,,,,2019-09-29 23:13:06.234457,89.12073600614355,67.31767878463172,A101
B102,2019-09-29 23:13:06.234483,EnergySystemModel02,,,,2019-09-29 23:13:06.234457,89.12073600614355,71.29658880491483,B102
A101,2019-09-29 23:18:04.222436,EnergySystemModel02,,,,2019-09-29 23:18:04.222411,98.54497299884602,77.08465483337544,A101
B102,2019-09-29 23:18:04.222436,EnergySystemModel02,,,,2019-09-29 23:18:04.222411,98.54497299884602,78.83597839907682,B102
A101,2019-09-29 23:23:06.332529,EnergySystemModel02,,,,2019-09-29 23:23:06.332558,99.16648104524685,79.9658882433204,A101
B102,2019-09-29 23:23:06.332529,EnergySystemModel02,,,,2019-09-29 23:23:06.332558,99.16648104524685,79.33318483619749,B102
A101,2019-09-29 23:33:11.129664,EnergySystemModel02,,,,2019-09-29 23:33:11.129694,80.849640381959,69.0567493319099,A101
B102,2019-09-29 23:33:11.129664,EnergySystemModel02,,,,2019-09-29 23:33:11.129694,80.849640381959,64.67971230556721,B102
A101,2019-09-29 23:38:08.629175,EnergySystemModel02,,,,2019-09-29 23:38:08.629205,59.84721441039566,54.03705444409205,A101
B102,2019-09-29 23:38:08.629175,EnergySystemModel02,,,,2019-09-29 23:38:08.629205,59.84721441039566,47.87777152831652,B102
A101,2019-09-29 23:43:03.073929,EnergySystemModel02,,,,2019-09-29 23:43:03.073959,33.498815015590466,34.190390418706386,A101
B102,2019-09-29 23:43:03.073929,EnergySystemModel02,,,,2019-09-29 23:43:03.073959,33.498815015590466,26.799052012472373,B102
A101,2019-09-29 23:48:12.782135,EnergySystemModel02,,,,2019-09-29 23:48:12.782164,29.55202066613396,15.893546463604897,A101
B102,2019-09-29 23:48:12.782135,EnergySystemModel02,,,,2019-09-29 23:48:12.782164,29.55202066613396,23.641616532907168,B102
A101,2019-09-29 23:53:05.722677,EnergySystemModel02,,,,2019-09-29 23:53:05.722651,56.46424733950355,38.35404308833624,A101
B102,2019-09-29 23:53:05.722677,EnergySystemModel02,,,,2019-09-29 23:53:05.722651,56.46424733950355,45.171397871602835,B102
A101,2019-09-29 23:58:05.405162,EnergySystemModel02,,,,2019-09-29 23:58:05.405193,78.33269096274834,57.38848727196182,A101
B102,2019-09-29 23:58:05.405162,EnergySystemModel02,,,,2019-09-29 23:58:05.405193,78.33269096274834,62.66615277019867,B102
A101,2019-09-30 00:03:06.812831,EnergySystemModel02,,,,2019-09-30 00:03:06.812802,93.20390859672264,71.29658880491483,A101
B102,2019-09-30 00:03:06.812831,EnergySystemModel02,,,,2019-09-30 00:03:06.812802,93.20390859672264,74.56312687737811,B102
A101,2019-09-30 00:08:04.481993,EnergySystemModel02,,,,2019-09-30 00:08:04.481964,99.74949866040545,78.83597839907682,A101
B102,2019-09-30 00:08:04.481993,EnergySystemModel02,,,,2019-09-30 00:08:04.481964,99.74949866040545,79.79959892832436,B102
A101,2019-09-30 00:13:08.622012,EnergySystemModel02,,,,2019-09-30 00:13:08.622038,97.38476308781952,79.33318483619749,A101
B102,2019-09-30 00:13:08.622012,EnergySystemModel02,,,,2019-09-30 00:13:08.622038,97.38476308781952,77.90781047025561,B102
A101,2019-09-30 00:18:03.481343,EnergySystemModel02,,,,2019-09-30 00:18:03.481316,86.32093666488737,72.74379414605454,A101
B102,2019-09-30 00:18:03.481343,EnergySystemModel02,,,,2019-09-30 00:18:03.481316,86.32093666488737,69.0567493319099,B102
A101,2019-09-30 00:23:09.765433,EnergySystemModel02,,,,2019-09-30 00:23:09.765406,67.54631805511507,59.6564169741376,A101
B102,2019-09-30 00:23:09.765433,EnergySystemModel02,,,,2019-09-30 00:23:09.765406,67.54631805511507,54.03705444409205,B102
A101,2019-09-30 00:38:10.268401,EnergySystemModel02,,,,2019-09-30 00:38:10.268375,29.55202066613396,15.893546463604897,A101
B102,2019-09-30 00:38:10.268401,EnergySystemModel02,,,,2019-09-30 00:38:10.268375,29.55202066613396,23.641616532907168,B102
A101,2019-09-30 00:43:08.561261,EnergySystemModel02,,,,2019-09-30 00:43:08.561234,56.46424733950355,38.35404308833624,A101
B102,2019-09-30 00:43:08.561261,EnergySystemModel02,,,,2019-09-30 00:43:08.561234,56.46424733950355,45.171397871602835,B102
A101,2019-09-30 00:48:06.681477,EnergySystemModel02,,,,2019-09-30 00:48:06.681449,78.33269096274834,57.38848727196182,A101
B102,2019-09-30 00:48:06.681477,EnergySystemModel02,,,,2019-09-30 00:48:06.681449,78.33269096274834,62.66615277019867,B102
A101,2019-09-30 00:53:08.464494,EnergySystemModel02,,,,2019-09-30 00:53:08.464468,84.14709848078965,62.66615277019867,A101
B102,2019-09-30 00:53:08.464494,EnergySystemModel02,,,,2019-09-30 00:53:08.464468,84.14709848078965,67.31767878463172,B102
A101,2019-09-30 00:58:07.483396,EnergySystemModel02,,,,2019-09-30 00:58:07.483369,96.3558185417193,74.56312687737811,A101
B102,2019-09-30 00:58:07.483396,EnergySystemModel02,,,,2019-09-30 00:58:07.483369,96.3558185417193,77.08465483337544,B102
A101,2019-09-30 01:03:09.940858,EnergySystemModel02,,,,2019-09-30 01:03:09.940924,99.95736030415051,79.79959892832436,A101
B102,2019-09-30 01:03:09.940858,EnergySystemModel02,,,,2019-09-30 01:03:09.940924,99.95736030415051,79.9658882433204,B102
A101,2019-09-30 01:08:02.942918,EnergySystemModel02,,,,2019-09-30 01:08:02.942945,94.63000876874145,77.90781047025561,A101
B102,2019-09-30 01:08:02.942918,EnergySystemModel02,,,,2019-09-30 01:08:02.942945,94.63000876874145,75.70400701499315,B102
A101,2019-09-30 01:13:07.989662,EnergySystemModel02,,,,2019-09-30 01:13:07.989688,86.32093666488737,72.74379414605454,A101
B102,2019-09-30 01:13:07.989662,EnergySystemModel02,,,,2019-09-30 01:13:07.989688,86.32093666488737,69.0567493319099,B102
A101,2019-09-30 01:18:12.120963,EnergySystemModel02,,,,2019-09-30 01:18:12.120937,67.54631805511507,59.6564169741376,A101
B102,2019-09-30 01:18:12.120963,EnergySystemModel02,,,,2019-09-30 01:18:12.120937,67.54631805511507,54.03705444409205,B102
A101,2019-09-30 01:23:05.776498,EnergySystemModel02,,,,2019-09-30 01:23:05.776473,42.737988023382975,41.240109745717135,A101
B102,2019-09-30 01:23:05.776498,EnergySystemModel02,,,,2019-09-30 01:23:05.776473,42.737988023382975,34.190390418706386,B102
A101,2019-09-30 01:28:08.237416,EnergySystemModel02,,,,2019-09-30 01:28:08.23739,19.866933079506122,7.986673331746252,A101
B102,2019-09-30 01:28:08.237416,EnergySystemModel02,,,,2019-09-30 01:28:08.23739,19.866933079506122,15.893546463604897,B102
A101,2019-09-30 01:33:09.678361,EnergySystemModel02,,,,2019-09-30 01:33:09.678418,47.942553860420304,31.153467384692043,A101
B102,2019-09-30 01:33:09.678361,EnergySystemModel02,,,,2019-09-30 01:33:09.678418,47.942553860420304,38.35404308833624,B102
A101,2019-09-30 01:38:11.220242,EnergySystemModel02,,,,2019-09-30 01:38:11.220212,71.73560908995228,51.53741497901529,A101
B102,2019-09-30 01:38:11.220242,EnergySystemModel02,,,,2019-09-30 01:38:11.220212,71.73560908995228,57.38848727196182,B102
A101,2019-09-30 01:43:12.143929,EnergySystemModel02,,,,2019-09-30 01:43:12.143958,89.12073600614355,67.31767878463172,A101
B102,2019-09-30 01:43:12.143929,EnergySystemModel02,,,,2019-09-30 01:43:12.143958,89.12073600614355,71.29658880491483,B102
A101,2019-09-30 01:48:11.366863,EnergySystemModel02,,,,2019-09-30 01:48:11.366837,93.20390859672264,71.29658880491483,A101
B102,2019-09-30 01:48:11.366863,EnergySystemModel02,,,,2019-09-30 01:48:11.366837,93.20390859672264,74.56312687737811,B102
A101,2019-09-30 01:53:11.629688,EnergySystemModel02,,,,2019-09-30 01:53:11.629715,99.74949866040545,78.83597839907682,A101
B102,2019-09-30 01:53:11.629688,EnergySystemModel02,,,,2019-09-30 01:53:11.629715,99.74949866040545,79.79959892832436,B102
A101,2019-09-30 01:58:15.302613,EnergySystemModel02,,,,2019-09-30 01:58:15.302585,97.38476308781952,79.33318483619749,A101
B102,2019-09-30 01:58:15.302613,EnergySystemModel02,,,,2019-09-30 01:58:15.302585,97.38476308781952,77.90781047025561,B102
A101,2019-09-30 02:03:16.824992,EnergySystemModel02,,,,2019-09-30 02:03:16.825022,86.32093666488737,72.74379414605454,A101
B102,2019-09-30 02:03:16.824992,EnergySystemModel02,,,,2019-09-30 02:03:16.825022,86.32093666488737,69.0567493319099,B102
A101,2019-09-30 02:08:10.029333,EnergySystemModel02,,,,2019-09-30 02:08:10.029377,67.54631805511507,59.6564169741376,A101
B102,2019-09-30 02:08:10.029333,EnergySystemModel02,,,,2019-09-30 02:08:10.029377,67.54631805511507,54.03705444409205,B102
A101,2019-09-30 02:18:09.736216,EnergySystemModel02,,,,2019-09-30 02:18:09.736243,23.9249329213982,26.799052012472373,A101
B102,2019-09-30 02:18:09.736216,EnergySystemModel02,,,,2019-09-30 02:18:09.736243,23.9249329213982,19.13994633711856,B102
B102,2019-09-27 16:13:05.964706,EnergySystemModel02,,,,2019-09-27 16:13:05.964678,64.42176872376912,51.53741497901529,
A101,2019-09-27 16:18:09.357874,EnergySystemModel02,,,,2019-09-27 16:18:09.357844,71.73560908995228,51.53741497901529,
B102,2019-09-27 16:18:09.357874,EnergySystemModel02,,,,2019-09-27 16:18:09.357844,71.73560908995228,57.38848727196182,
A101,2019-09-27 16:28:05.568914,EnergySystemModel02,,,,2019-09-27 16:28:05.568997,78.33269096274834,57.38848727196182,
B102,2019-09-27 16:28:05.568914,EnergySystemModel02,,,,2019-09-27 16:28:05.568997,78.33269096274834,62.66615277019867,
A101,2019-09-27 16:33:09.856041,EnergySystemModel02,,,,2019-09-27 16:33:09.856069,84.14709848078965,62.66615277019867,
B102,2019-09-27 16:33:09.856041,EnergySystemModel02,,,,2019-09-27 16:33:09.856069,84.14709848078965,67.31767878463172,
A101,2019-09-27 16:38:01.776556,EnergySystemModel02,,,,2019-09-27 16:38:01.776592,89.12073600614355,67.31767878463172,
B102,2019-09-27 16:38:01.776556,EnergySystemModel02,,,,2019-09-27 16:38:01.776592,89.12073600614355,71.29658880491483,
A101,2019-09-27 16:43:05.268809,EnergySystemModel02,,,,2019-09-27 16:43:05.268837,93.20390859672264,71.29658880491483,
B102,2019-09-27 16:43:05.268809,EnergySystemModel02,,,,2019-09-27 16:43:05.268837,93.20390859672264,74.56312687737811,
A101,2019-09-27 16:48:09.816804,EnergySystemModel02,,,,2019-09-27 16:48:09.816778,96.3558185417193,74.56312687737811,
B102,2019-09-27 16:48:09.816804,EnergySystemModel02,,,,2019-09-27 16:48:09.816778,96.3558185417193,77.08465483337544,
A101,2019-09-27 16:53:02.560529,EnergySystemModel02,,,,2019-09-27 16:53:02.560502,98.54497299884602,77.08465483337544,
B102,2019-09-27 16:53:02.560529,EnergySystemModel02,,,,2019-09-27 16:53:02.560502,98.54497299884602,78.83597839907682,
A101,2019-09-27 16:58:05.704581,EnergySystemModel02,,,,2019-09-27 16:58:05.704555,99.74949866040545,78.83597839907682,
B102,2019-09-27 16:58:05.704581,EnergySystemModel02,,,,2019-09-27 16:58:05.704555,99.74949866040545,79.79959892832436,
A101,2019-09-27 17:03:09.074108,EnergySystemModel02,,,,2019-09-27 17:03:09.074079,99.95736030415051,79.79959892832436,
B102,2019-09-27 17:03:09.074108,EnergySystemModel02,,,,2019-09-27 17:03:09.074079,99.95736030415051,79.9658882433204,
A101,2019-09-27 17:13:05.108529,EnergySystemModel02,,,,2019-09-27 17:13:05.108502,99.16648104524685,79.9658882433204,
B102,2019-09-27 17:13:05.108529,EnergySystemModel02,,,,2019-09-27 17:13:05.108502,99.16648104524685,79.33318483619749,
A101,2019-09-27 17:18:07.975807,EnergySystemModel02,,,,2019-09-27 17:18:07.975836,97.38476308781952,79.33318483619749,
B102,2019-09-27 17:18:07.975807,EnergySystemModel02,,,,2019-09-27 17:18:07.975836,97.38476308781952,77.90781047025561,
A101,2019-09-27 17:23:10.004698,EnergySystemModel02,,,,2019-09-27 17:23:10.004668,94.63000876874145,77.90781047025561,
B102,2019-09-27 17:23:10.004698,EnergySystemModel02,,,,2019-09-27 17:23:10.004668,94.63000876874145,75.70400701499315,
A101,2019-09-27 17:28:02.218939,EnergySystemModel02,,,,2019-09-27 17:28:02.218867,90.92974268256818,75.70400701499315,
B102,2019-09-27 17:28:02.218939,EnergySystemModel02,,,,2019-09-27 17:28:02.218867,90.92974268256818,72.74379414605454,
A101,2019-09-27 17:33:05.86947,EnergySystemModel02,,,,2019-09-27 17:33:05.869499,86.32093666488737,72.74379414605454,
B102,2019-09-27 17:33:05.86947,EnergySystemModel02,,,,2019-09-27 17:33:05.869499,86.32093666488737,69.0567493319099,
A101,2019-09-27 17:38:08.96205,EnergySystemModel02,,,,2019-09-27 17:38:08.962074,80.849640381959,69.0567493319099,
B102,2019-09-27 17:38:08.96205,EnergySystemModel02,,,,2019-09-27 17:38:08.962074,80.849640381959,64.67971230556721,
A101,2019-09-27 17:43:01.706245,EnergySystemModel02,,,,2019-09-27 17:43:01.706218,74.57052121767201,64.67971230556721,
B102,2019-09-27 17:43:01.706245,EnergySystemModel02,,,,2019-09-27 17:43:01.706218,74.57052121767201,59.6564169741376,
A101,2019-09-27 17:48:04.370213,EnergySystemModel02,,,,2019-09-27 17:48:04.370243,67.54631805511507,59.6564169741376,
B102,2019-09-27 17:48:04.370213,EnergySystemModel02,,,,2019-09-27 17:48:04.370243,67.54631805511507,54.03705444409205,
A101,2019-09-27 17:53:07.765319,EnergySystemModel02,,,,2019-09-27 17:53:07.76529,59.84721441039566,54.03705444409205,
B102,2019-09-27 17:53:07.765319,EnergySystemModel02,,,,2019-09-27 17:53:07.76529,59.84721441039566,47.87777152831652,
A101,2019-09-27 17:58:10.767582,EnergySystemModel02,,,,2019-09-27 17:58:10.767554,51.550137182146415,47.87777152831652,
B102,2019-09-27 17:58:10.767582,EnergySystemModel02,,,,2019-09-27 17:58:10.767554,51.550137182146415,41.240109745717135,
A101,2019-09-27 18:03:03.261743,EnergySystemModel02,,,,2019-09-27 18:03:03.261771,42.737988023382975,41.240109745717135,
B102,2019-09-27 18:03:03.261743,EnergySystemModel02,,,,2019-09-27 18:03:03.261771,42.737988023382975,34.190390418706386,
A101,2019-09-27 18:13:09.859457,EnergySystemModel02,,,,2019-09-27 18:13:09.859484,33.498815015590466,34.190390418706386,
B102,2019-09-27 18:13:09.859457,EnergySystemModel02,,,,2019-09-27 18:13:09.859484,33.498815015590466,26.799052012472373,
A101,2019-09-27 18:18:03.663452,EnergySystemModel02,,,,2019-09-27 18:18:03.663425,23.9249329213982,26.799052012472373,
B102,2019-09-27 18:18:03.663452,EnergySystemModel02,,,,2019-09-27 18:18:03.663425,23.9249329213982,19.13994633711856,
A101,2019-09-27 18:23:06.465175,EnergySystemModel02,,,,2019-09-27 18:23:06.465203,29.55202066613396,15.893546463604897,
B102,2019-09-27 18:23:06.465175,EnergySystemModel02,,,,2019-09-27 18:23:06.465203,29.55202066613396,23.641616532907168,
A101,2019-09-27 18:28:09.970116,EnergySystemModel02,,,,2019-09-27 18:28:09.97009,38.941834230865055,23.641616532907168,
B102,2019-09-27 18:28:09.970116,EnergySystemModel02,,,,2019-09-27 18:28:09.97009,38.941834230865055,31.153467384692043,
A101,2019-09-27 18:38:05.27697,EnergySystemModel02,,,,2019-09-27 18:38:05.27691,47.942553860420304,31.153467384692043,
B102,2019-09-27 18:38:05.27697,EnergySystemModel02,,,,2019-09-27 18:38:05.27691,47.942553860420304,38.35404308833624,
A101,2019-09-27 18:43:08.080019,EnergySystemModel02,,,,2019-09-27 18:43:08.07999,56.46424733950355,38.35404308833624,
B102,2019-09-27 18:43:08.080019,EnergySystemModel02,,,,2019-09-27 18:43:08.07999,56.46424733950355,45.171397871602835,
A101,2019-09-27 18:48:09.975703,EnergySystemModel02,,,,2019-09-27 18:48:09.975673,64.42176872376912,45.171397871602835,
B102,2019-09-27 18:48:09.975703,EnergySystemModel02,,,,2019-09-27 18:48:09.975673,64.42176872376912,51.53741497901529,
A101,2019-09-27 18:58:06.826303,EnergySystemModel02,,,,2019-09-27 18:58:06.826277,71.73560908995228,51.53741497901529,
B102,2019-09-27 18:58:06.826303,EnergySystemModel02,,,,2019-09-27 18:58:06.826277,71.73560908995228,57.38848727196182,
A101,2019-09-27 19:08:02.992816,EnergySystemModel02,,,,2019-09-27 19:08:02.992839,84.14709848078965,62.66615277019867,
B102,2019-09-27 19:08:02.992816,EnergySystemModel02,,,,2019-09-27 19:08:02.992839,84.14709848078965,67.31767878463172,
A101,2019-09-27 19:13:07.796678,EnergySystemModel02,,,,2019-09-27 19:13:07.796707,89.12073600614355,67.31767878463172,
B102,2019-09-27 19:13:07.796678,EnergySystemModel02,,,,2019-09-27 19:13:07.796707,89.12073600614355,71.29658880491483,
A101,2019-09-27 19:13:26.473112,EnergySystemModel02,,,,2019-09-27 19:13:26.473142,93.20390859672264,71.29658880491483,
B102,2019-09-27 19:13:26.473112,EnergySystemModel02,,,,2019-09-27 19:13:26.473142,93.20390859672264,74.56312687737811,
A101,2019-09-27 19:14:05.866106,EnergySystemModel02,,,,2019-09-27 19:14:05.866132,96.3558185417193,74.56312687737811,
B102,2019-09-27 19:14:05.866106,EnergySystemModel02,,,,2019-09-27 19:14:05.866132,96.3558185417193,77.08465483337544,
A101,2019-09-27 19:14:45.671268,EnergySystemModel02,,,,2019-09-27 19:14:45.671296,98.54497299884602,77.08465483337544,
B102,2019-09-27 19:14:45.671268,EnergySystemModel02,,,,2019-09-27 19:14:45.671296,98.54497299884602,78.83597839907682,
A101,2019-09-27 19:23:04.472063,EnergySystemModel02,,,,2019-09-27 19:23:04.472033,99.74949866040545,78.83597839907682,
B102,2019-09-27 19:23:04.472063,EnergySystemModel02,,,,2019-09-27 19:23:04.472033,99.74949866040545,79.79959892832436,
A101,2019-09-27 19:23:22.265086,EnergySystemModel02,,,,2019-09-27 19:23:22.265115,99.95736030415051,79.79959892832436,
B102,2019-09-27 19:23:22.265086,EnergySystemModel02,,,,2019-09-27 19:23:22.265115,99.95736030415051,79.9658882433204,
A101,2019-09-27 19:24:07.398674,EnergySystemModel02,,,,2019-09-27 19:24:07.398644,99.16648104524685,79.9658882433204,
B102,2019-09-27 19:24:07.398674,EnergySystemModel02,,,,2019-09-27 19:24:07.398644,99.16648104524685,79.33318483619749,
A101,2019-09-27 19:24:41.165133,EnergySystemModel02,,,,2019-09-27 19:24:41.165106,97.38476308781952,79.33318483619749,
B102,2019-09-27 19:24:41.165133,EnergySystemModel02,,,,2019-09-27 19:24:41.165106,97.38476308781952,77.90781047025561,
A101,2019-09-27 19:28:07.871982,EnergySystemModel02,,,,2019-09-27 19:28:07.872007,94.63000876874145,77.90781047025561,
B102,2019-09-27 19:28:07.871982,EnergySystemModel02,,,,2019-09-27 19:28:07.872007,94.63000876874145,75.70400701499315,
A101,2019-09-27 19:29:06.673997,EnergySystemModel02,,,,2019-09-27 19:29:06.673968,90.92974268256818,75.70400701499315,
B102,2019-09-27 19:29:06.673997,EnergySystemModel02,,,,2019-09-27 19:29:06.673968,90.92974268256818,72.74379414605454,
A101,2019-09-27 19:29:46.579766,EnergySystemModel02,,,,2019-09-27 19:29:46.579795,86.32093666488737,72.74379414605454,
B102,2019-09-27 19:29:46.579766,EnergySystemModel02,,,,2019-09-27 19:29:46.579795,86.32093666488737,69.0567493319099,
A101,2019-09-27 19:33:11.869228,EnergySystemModel02,,,,2019-09-27 19:33:11.869257,80.849640381959,69.0567493319099,
B102,2019-09-27 19:33:11.869228,EnergySystemModel02,,,,2019-09-27 19:33:11.869257,80.849640381959,64.67971230556721,
A101,2019-09-27 19:34:50.45708,EnergySystemModel02,,,,2019-09-27 19:34:50.457109,74.57052121767201,64.67971230556721,
B102,2019-09-27 19:34:50.45708,EnergySystemModel02,,,,2019-09-27 19:34:50.457109,74.57052121767201,59.6564169741376,
A101,2019-09-27 19:38:04.440089,EnergySystemModel02,,,,2019-09-27 19:38:04.440119,67.54631805511507,59.6564169741376,
B102,2019-09-27 19:38:04.440089,EnergySystemModel02,,,,2019-09-27 19:38:04.440119,67.54631805511507,54.03705444409205,
A101,2019-09-27 19:38:22.709952,EnergySystemModel02,,,,2019-09-27 19:38:22.709926,59.84721441039566,54.03705444409205,
B102,2019-09-27 19:38:22.709952,EnergySystemModel02,,,,2019-09-27 19:38:22.709926,59.84721441039566,47.87777152831652,
A101,2019-09-27 19:39:02.003305,EnergySystemModel02,,,,2019-09-27 19:39:02.003334,51.550137182146415,47.87777152831652,
B102,2019-09-27 19:39:02.003305,EnergySystemModel02,,,,2019-09-27 19:39:02.003334,51.550137182146415,41.240109745717135,
A101,2019-09-27 19:39:46.360146,EnergySystemModel02,,,,2019-09-27 19:39:46.360116,42.737988023382975,41.240109745717135,
B102,2019-09-27 19:39:46.360146,EnergySystemModel02,,,,2019-09-27 19:39:46.360116,42.737988023382975,34.190390418706386,
A101,2019-09-27 19:44:11.365662,EnergySystemModel02,,,,2019-09-27 19:44:11.36569,33.498815015590466,34.190390418706386,
B102,2019-09-27 19:44:11.365662,EnergySystemModel02,,,,2019-09-27 19:44:11.36569,33.498815015590466,26.799052012472373,
A101,2019-09-27 19:48:10.680608,EnergySystemModel02,,,,2019-09-27 19:48:10.680584,23.9249329213982,26.799052012472373,
B102,2019-09-27 19:48:10.680608,EnergySystemModel02,,,,2019-09-27 19:48:10.680584,23.9249329213982,19.13994633711856,
A101,2019-09-27 19:49:10.1616,EnergySystemModel02,,,,2019-09-27 19:49:10.161628,19.866933079506122,7.986673331746252,
B102,2019-09-27 19:49:10.1616,EnergySystemModel02,,,,2019-09-27 19:49:10.161628,19.866933079506122,15.893546463604897,
A101,2019-09-27 19:49:50.373787,EnergySystemModel02,,,,2019-09-27 19:49:50.373816,29.55202066613396,15.893546463604897,
B102,2019-09-27 19:49:50.373787,EnergySystemModel02,,,,2019-09-27 19:49:50.373816,29.55202066613396,23.641616532907168,
A101,2019-09-27 19:53:22.49373,EnergySystemModel02,,,,2019-09-27 19:53:22.493702,38.941834230865055,23.641616532907168,
B102,2019-09-27 19:53:22.49373,EnergySystemModel02,,,,2019-09-27 19:53:22.493702,38.941834230865055,31.153467384692043,
A101,2019-09-27 19:54:00.770158,EnergySystemModel02,,,,2019-09-27 19:54:00.77013,47.942553860420304,31.153467384692043,
B102,2019-09-27 19:54:00.770158,EnergySystemModel02,,,,2019-09-27 19:54:00.77013,47.942553860420304,38.35404308833624,
A101,2019-09-27 19:58:25.689075,EnergySystemModel02,,,,2019-09-27 19:58:25.689107,56.46424733950355,38.35404308833624,
B102,2019-09-27 19:58:25.689075,EnergySystemModel02,,,,2019-09-27 19:58:25.689107,56.46424733950355,45.171397871602835,
A101,2019-09-27 19:59:06.975991,EnergySystemModel02,,,,2019-09-27 19:59:06.976017,64.42176872376912,45.171397871602835,
B102,2019-09-27 19:59:06.975991,EnergySystemModel02,,,,2019-09-27 19:59:06.976017,64.42176872376912,51.53741497901529,
A101,2019-09-27 19:59:46.194986,EnergySystemModel02,,,,2019-09-27 19:59:46.194959,71.73560908995228,51.53741497901529,
B102,2019-09-27 19:59:46.194986,EnergySystemModel02,,,,2019-09-27 19:59:46.194959,71.73560908995228,57.38848727196182,
A101,2019-09-27 20:03:10.332349,EnergySystemModel02,,,,2019-09-27 20:03:10.33232,78.33269096274834,57.38848727196182,
B102,2019-09-27 20:03:10.332349,EnergySystemModel02,,,,2019-09-27 20:03:10.33232,78.33269096274834,62.66615277019867,
A101,2019-09-27 20:03:28.267721,EnergySystemModel02,,,,2019-09-27 20:03:28.267748,84.14709848078965,62.66615277019867,
B102,2019-09-27 20:03:28.267721,EnergySystemModel02,,,,2019-09-27 20:03:28.267748,84.14709848078965,67.31767878463172,
A101,2019-09-27 20:04:05.472405,EnergySystemModel02,,,,2019-09-27 20:04:05.472433,89.12073600614355,67.31767878463172,
B102,2019-09-27 20:04:05.472405,EnergySystemModel02,,,,2019-09-27 20:04:05.472433,89.12073600614355,71.29658880491483,
A101,2019-09-27 20:04:46.662178,EnergySystemModel02,,,,2019-09-27 20:04:46.662152,93.20390859672264,71.29658880491483,
B102,2019-09-27 20:04:46.662178,EnergySystemModel02,,,,2019-09-27 20:04:46.662152,93.20390859672264,74.56312687737811,
A101,2019-09-27 20:08:02.222601,EnergySystemModel02,,,,2019-09-27 20:08:02.222575,96.3558185417193,74.56312687737811,
B102,2019-09-27 20:08:02.222601,EnergySystemModel02,,,,2019-09-27 20:08:02.222575,96.3558185417193,77.08465483337544,
A101,2019-09-27 20:08:23.155861,EnergySystemModel02,,,,2019-09-27 20:08:23.155832,98.54497299884602,77.08465483337544,
B102,2019-09-27 20:08:23.155861,EnergySystemModel02,,,,2019-09-27 20:08:23.155832,98.54497299884602,78.83597839907682,
A101,2019-09-27 20:09:42.162565,EnergySystemModel02,,,,2019-09-27 20:09:42.162592,99.74949866040545,78.83597839907682,
B102,2019-09-27 20:09:42.162565,EnergySystemModel02,,,,2019-09-27 20:09:42.162592,99.74949866040545,79.79959892832436,
A101,2019-09-27 20:13:04.761224,EnergySystemModel02,,,,2019-09-27 20:13:04.761252,99.95736030415051,79.79959892832436,
B102,2019-09-27 20:13:04.761224,EnergySystemModel02,,,,2019-09-27 20:13:04.761252,99.95736030415051,79.9658882433204,
A101,2019-09-27 20:13:23.660501,EnergySystemModel02,,,,2019-09-27 20:13:23.66053,99.16648104524685,79.9658882433204,
B102,2019-09-27 20:13:23.660501,EnergySystemModel02,,,,2019-09-27 20:13:23.66053,99.16648104524685,79.33318483619749,
A101,2019-09-27 20:14:02.366136,EnergySystemModel02,,,,2019-09-27 20:14:02.366162,97.38476308781952,79.33318483619749,
B102,2019-09-27 20:14:02.366136,EnergySystemModel02,,,,2019-09-27 20:14:02.366162,97.38476308781952,77.90781047025561,
A101,2019-09-27 20:14:42.079265,EnergySystemModel02,,,,2019-09-27 20:14:42.079292,94.63000876874145,77.90781047025561,
B102,2019-09-27 20:14:42.079265,EnergySystemModel02,,,,2019-09-27 20:14:42.079292,94.63000876874145,75.70400701499315,
A101,2019-09-27 20:19:03.866691,EnergySystemModel02,,,,2019-09-27 20:19:03.866717,90.92974268256818,75.70400701499315,
B102,2019-09-27 20:19:03.866691,EnergySystemModel02,,,,2019-09-27 20:19:03.866717,90.92974268256818,72.74379414605454,
